Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~13451490,Home Office+MS Statement Includes Risks Assessment,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,Yes,https://wikirate.org/~13403182,13451490.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20051949,Home Office+MS Statement Includes Risks Assessment,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,Yes,https://wikirate.org/~19917969,20051949.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9464661,Home Office+MS Statement Includes Training,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,Yes,https://wikirate.org/~9135362,9464661.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8360772,Home Office+MS Statement Includes Training,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,Yes,https://wikirate.org/~8271279,8360772.0,http://www.lunarfreezing.co.uk/certs/MSs2021.pdf,2.0,,
https://wikirate.org/~13478289,Home Office+MS Statement Includes Training,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,Yes,https://wikirate.org/~13403182,13478289.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20101114,Home Office+MS Statement Includes Training,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,Yes,https://wikirate.org/~19917969,20101114.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9645407,Home Office+MS Statement Policies Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,"Freedom of workers to terminate employment, Freedom of movement, Freedom of association, Prohibits any threat of violence/ harassment and intimidation, Prohibits the use of worker-paid recruitment fees, Prohibits compulsory overtime, Prohibits child labour, Prohibits discrimination, Prohibits confiscation of workers original identification documents, Provides access to remedy/ compensation and justice for victims of modern slavery",https://wikirate.org/~9135362,9645407.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8464704,Home Office+MS Statement Policies Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,"Freedom of workers to terminate employment, Freedom of movement, Freedom of association, Prohibits any threat of violence/ harassment and intimidation, Prohibits the use of worker-paid recruitment fees, Prohibits compulsory overtime, Prohibits child labour, Prohibits discrimination, Prohibits confiscation of workers original identification documents, Provides access to remedy/ compensation and justice for victims of modern slavery",https://wikirate.org/~8066337,8464704.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,
https://wikirate.org/~13515480,Home Office+MS Statement Policies Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,"Freedom of workers to terminate employment, Freedom of movement, Freedom of association, Prohibits any threat of violence/ harassment and intimidation, Prohibits the use of worker-paid recruitment fees, Prohibits compulsory overtime, Prohibits child labour, Prohibits discrimination, Prohibits confiscation of workers original identification documents, Provides access to remedy/ compensation and justice for victims of modern slavery",https://wikirate.org/~13403182,13515480.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20142803,Home Office+MS Statement Policies Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,"Freedom of workers to terminate employment, Freedom of movement, Freedom of association, Prohibits any threat of violence/ harassment and intimidation, Prohibits the use of worker-paid recruitment fees, Prohibits compulsory overtime, Prohibits child labour, Prohibits discrimination, Prohibits confiscation of workers original identification documents, Provides access to remedy/ compensation and justice for victims of modern slavery",https://wikirate.org/~19917969,20142803.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9682721,Home Office+MS Statement Social Audit Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,"Audit conducted by own staff, Third party audit arranged by own organization, Announced audit, Unannounced audit",https://wikirate.org/~9135362,9682721.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8525555,Home Office+MS Statement Social Audit Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,"Audit conducted by own staff, Third party audit arranged by own organization, Audit conducted by suppliers staff, Third party audit arranged by supplier, Announced audit, Unannounced audit",https://wikirate.org/~8066337,8525555.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,
